file_path,last_folder
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\doćiće nam mirko na ručak.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\dugo vremena nismo ovde bili.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\gotovo je sve možete početi sa pričom.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\imamo još četiri minuta vremena do polaska voza.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\javio se i otišao je na aerodrom.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\još malo pa će izbori.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\kada se vratim sa posla svratiću do tebe.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\kada završi sa sastankom javiće nam rezultate.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\kompjuteri su prodrli u sve oblasti i bez njih se ne može.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\krećemo za pet minuta.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\malo pre sam se čuo sa njim i on mi je sve ispričao.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\milan je ušao u voz nekoliko minuta pre nas.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\mirjana je rekla da će se uskoro vratiti.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\moj sin ide prvi put sam na more.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\moja karta važi još dva dana.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\na mlade najviše uticaja imaju lica sa estrade kao i iz sporta.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\na more idemo u isto mesto kao i prošle godine.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\na slavi ćemo imati preko 50 gostiju.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\nadam se.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\naoblačilo se kao da će padati kiša.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\napisaću mu pismo.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\nazvaću te ponovo otprilike za sat vremena.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\naša kola su stara 10 godina.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\ne idem danas u školu.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\nismo u kontaktu više od godinu dana.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\o toj aferi novine su pisale danima.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\od sutra smo sami u kući.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\opet je pijaca poskupela.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\otišao je u inostranstvo prošle godine i još se nije vartio.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\otišao je u inostranstvo prošle godine i još se nije vratio.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\otvara se igraonica prekoputa naše zgrade.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\ovi klinci su nemogući niko ih ne može obuzdati.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\petar će doći u ponedeljak.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\pojavio se u poslednjem trenutku.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\popeću se na drvo ako me mama ne vidi.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\preko leta ću biti u beogradu.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\prelazio je ulicu naspram one tek renovirane buregdzinice.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\premijer je obećao viši standard.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\prespavaću ceo dan.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\raspitaću se pa ću ti javiti.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\samo što sam stigao odmah sam morao da odem na sastanak.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\sanjao sam te pre neku noć.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\sećam se kad je ulicom kneza miloša saobraćao tramvaj.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\strpi se još malo samo što nismao stigli.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\sutra je doček nove godine.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\sutra se završava školska godina.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\sutra će biti 27 u hladu.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\sutra ćemo sve raditi ponovo pa šta ispadne.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\taman sam krenula da učim a on me pozvao.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\telefoni zvone po ceo dan i tebe traže.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\u braku smo već devet godina.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\u ponedeljak putujem na frušku goru.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\upravo su mi javili da treba da dođem sutra.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\uvek se setim tebe kad čujem tu pesmu.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\večeras mora da donese odluku o njegovoj smeni.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\večeras najavljuju padavine.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\vratiću se brzo .wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\za dva dana počinje škola.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\za osam minuta počinje predstava.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\znam znam pa meni je 100 puta pričao.wav,4
..\podaci\text-to-speech\GPT-2\Sentences\Sentences 4\čim mu plate on će doneti robu.wav,4
